id_aluno;idade;serie;prova_b1;trab1_b1;trab2_b1;freq_b1;prova_b2;trab1_b2;trab2_b2;freq_b2;prova_b3;trab1_b3;trab2_b3;freq_b3;prova_b4;trab1_b4;trab2_b4;freq_b4;nota_b1;nota_b2;nota_b3;nota_b4;nota_final;frequencia_final;resultado_final;media_nota_b1_b3;media_freq_b1_b3;slope_nota;var_nota;prob_reprovado;prob_recuperacao;prob_aprovado;score_risco;nivel_risco
287;11;6;6.1;0.0;0.1;67.7;7.4;0.8;0.6;68.6;5.1;0.4;0.4;94.6;5.3;0.3;0.8;67.1;6.199999999999999;8.8;5.9;6.4;6.824999999999999;74.5;Reprovado;6.966666666666666;76.96666666666667;-0.2999999999999989;2.543333333333335;0.76;0.16;0.08;84.0;Alto Risco
288;11;9;3.8;0.2;0.4;52.6;5.9;0.1;0.9;67.6;7.8;0.0;1.0;90.2;3.4;0.4;0.3;98.4;4.4;6.9;8.8;4.1;6.050000000000001;77.19999999999999;Recuperação;6.7;70.13333333333333;4.4;4.870000000000001;0.29;0.685;0.025;63.25;Risco Moderado
289;11;9;8.0;0.7;0.5;51.6;4.7;0.6;0.8;77.2;6.0;0.1;0.2;59.2;7.0;0.8;0.1;84.7;9.2;6.1;6.3;7.899999999999999;7.374999999999999;68.175;Reprovado;7.199999999999999;62.66666666666666;-2.8999999999999995;3.009999999999999;0.965;0.02;0.015;97.5;Alto Risco
290;14;7;4.2;1.0;0.4;71.2;7.0;0.1;0.5;53.6;7.0;0.5;0.6;64.8;4.2;0.5;0.0;70.1;5.6000000000000005;7.6;8.1;4.7;6.499999999999999;64.92500000000001;Reprovado;7.099999999999999;63.20000000000001;2.499999999999999;1.749999999999999;0.98;0.01;0.01;98.5;Alto Risco
291;11;9;7.7;0.1;0.5;54.2;5.7;0.0;0.7;89.5;3.5;1.0;0.4;85.9;6.6;0.9;0.4;59.6;8.3;6.4;4.9;7.9;6.875;72.3;Reprovado;6.533333333333334;76.53333333333333;-3.4000000000000004;2.903333333333334;0.76;0.195;0.045;85.75;Alto Risco
292;13;8;6.2;0.4;0.6;80.3;3.4;0.1;0.6;60.9;5.0;0.7;0.1;54.2;3.3;0.3;0.4;67.8;7.2;4.1;5.8;4.0;5.275;65.8;Reprovado;5.7;65.13333333333333;-1.4000000000000004;2.410000000000001;0.97;0.03;0.0;98.5;Alto Risco
293;11;9;6.0;0.8;0.0;94.0;5.8;0.8;0.5;83.9;4.7;0.1;0.5;90.6;7.8;0.4;1.0;58.5;6.8;7.1;5.3;9.2;7.1;81.75;Aprovado;6.4;89.5;-1.5;0.93;0.06;0.255;0.685;18.75;Baixo Risco
294;12;8;5.6;0.2;0.5;94.1;7.5;0.1;0.2;90.2;5.8;0.2;0.7;85.9;4.0;0.8;0.5;55.3;6.3;7.8;6.7;5.3;6.525;81.37500000000001;Recuperação;6.933333333333334;90.06666666666668;0.4000000000000003;0.6033333333333333;0.07;0.8;0.13;47.0;Risco Moderado
295;12;7;4.2;0.6;1.0;83.0;5.0;0.0;0.5;78.1;7.3;0.8;0.5;86.5;7.4;0.5;0.3;95.3;5.8;5.5;8.6;8.200000000000001;7.025;85.725;Aprovado;6.633333333333333;82.53333333333333;2.8;2.923333333333333;0.095;0.26;0.645;22.5;Baixo Risco
296;14;7;3.9;0.7;0.5;60.6;4.5;0.4;0.2;87.0;3.4;0.8;0.9;55.0;7.0;0.5;0.9;99.9;5.1;5.1000000000000005;5.1000000000000005;8.4;5.925000000000001;75.625;Recuperação;5.1000000000000005;67.53333333333333;8.881784197001252e-16;3.944304526105059e-31;0.27;0.725;0.005;63.25;Risco Moderado
297;12;7;4.1;0.6;0.7;93.1;3.7;0.8;0.9;83.1;3.4;0.6;0.3;85.9;7.8;0.1;0.5;58.2;5.4;5.4;4.3;8.399999999999999;5.875;80.075;Recuperação;5.033333333333334;87.36666666666667;-1.1000000000000003;0.4033333333333337;0.04;0.96;0.0;52.0;Risco Moderado
298;13;7;3.9;0.2;0.3;94.3;3.8;0.3;0.3;67.8;7.3;0.6;0.1;84.0;5.4;0.4;0.6;52.7;4.4;4.4;7.999999999999999;6.4;5.799999999999999;74.7;Reprovado;5.6000000000000005;82.03333333333333;3.5999999999999988;4.319999999999997;0.765;0.225;0.01;87.75;Alto Risco
299;11;7;6.9;0.4;0.8;59.8;5.2;0.4;1.0;90.4;4.1;0.0;0.9;91.5;6.6;0.3;0.1;66.5;8.100000000000001;6.6000000000000005;5.0;6.999999999999999;6.675000000000001;77.05;Recuperação;6.566666666666667;80.56666666666666;-3.1000000000000014;2.403333333333336;0.065;0.895;0.04;51.25;Risco Moderado
300;14;8;4.8;0.8;0.8;86.9;6.0;0.0;0.5;64.7;6.3;0.8;0.4;52.1;4.9;1.0;0.4;73.1;6.4;6.5;7.5;6.300000000000001;6.675;69.2;Reprovado;6.8;67.9;1.0999999999999996;0.3699999999999999;0.975;0.02;0.005;98.5;Alto Risco
301;11;8;3.3;0.6;0.5;64.3;3.4;0.4;0.6;78.6;5.7;0.8;0.6;51.2;3.9;0.3;0.9;60.2;4.4;4.4;7.1;5.1000000000000005;5.25;63.57499999999999;Reprovado;5.3;64.69999999999999;2.6999999999999997;2.429999999999999;0.98;0.02;0.0;99.0;Alto Risco
302;11;7;7.8;0.0;1.0;90.1;7.7;0.6;0.5;87.3;7.2;0.3;0.8;68.7;5.2;0.9;0.6;65.1;8.8;8.8;8.3;6.7;8.15;77.79999999999998;Aprovado;8.633333333333335;82.03333333333332;-0.5;0.0833333333333333;0.08;0.065;0.855;11.25;Baixo Risco
303;13;9;7.4;0.8;0.1;99.9;6.8;0.6;0.1;68.9;3.6;0.7;0.3;57.4;3.8;0.7;0.3;60.0;8.3;7.499999999999999;4.6;4.8;6.3;71.55000000000001;Reprovado;6.8;75.4;-3.700000000000001;3.790000000000001;0.805;0.1;0.095;85.5;Alto Risco
304;12;6;7.6;0.0;0.0;51.5;5.9;0.3;0.4;65.1;3.6;0.2;0.7;77.9;7.9;0.3;0.6;88.7;7.6;6.6000000000000005;4.5;8.8;6.875;70.8;Reprovado;6.233333333333333;64.83333333333333;-3.1;2.503333333333333;0.97;0.03;0.0;98.5;Alto Risco
305;12;7;8.0;0.7;0.8;94.9;7.1;0.3;0.1;73.0;5.8;0.0;0.1;95.9;3.5;0.5;0.9;85.6;9.5;7.499999999999999;5.9;4.9;6.949999999999999;87.35;Recuperação;7.633333333333333;87.93333333333334;-3.6;3.253333333333333;0.03;0.825;0.145;44.25;Risco Moderado
306;11;9;3.9;0.2;0.8;81.1;3.4;0.1;0.6;90.9;7.7;0.2;0.3;69.6;5.9;0.8;0.3;81.7;4.9;4.1;8.200000000000001;7.0;6.050000000000001;80.825;Recuperação;5.733333333333334;80.53333333333333;3.3000000000000007;4.723333333333336;0.135;0.85;0.015;56.0;Risco Moderado
307;14;6;5.0;1.0;0.1;98.7;5.4;0.4;0.4;96.5;5.1;0.2;0.1;92.2;6.1;0.9;0.5;69.4;6.1;6.200000000000001;5.4;7.5;6.3;89.19999999999999;Recuperação;5.900000000000001;95.8;-0.6999999999999993;0.19;0.055;0.91;0.035;51.0;Risco Moderado
308;12;7;6.8;0.4;0.3;73.3;6.2;0.1;0.8;77.3;4.6;0.3;0.8;50.0;5.7;0.2;1.0;95.5;7.5;7.1;5.699999999999999;6.9;6.799999999999999;74.025;Reprovado;6.766666666666666;66.86666666666666;-1.8000000000000007;0.893333333333334;0.965;0.03;0.005;98.0;Alto Risco
309;14;7;6.5;0.3;0.0;92.4;7.1;0.8;0.2;83.1;6.0;0.4;0.2;58.4;6.3;0.3;0.2;98.5;6.8;8.1;6.6000000000000005;6.8;7.075;83.1;Aprovado;7.166666666666667;77.96666666666667;-0.1999999999999993;0.6633333333333328;0.155;0.12;0.725;21.5;Baixo Risco
310;12;8;3.8;0.1;0.3;53.1;6.9;1.0;0.2;95.2;7.7;0.5;0.7;51.5;3.6;0.3;0.7;58.7;4.2;8.1;8.899999999999999;4.6;6.449999999999999;64.625;Reprovado;7.066666666666666;66.60000000000001;4.699999999999998;6.32333333333333;0.9;0.07;0.03;93.5;Alto Risco
311;14;6;7.1;0.3;0.8;66.8;4.4;1.0;0.4;54.9;7.2;0.5;0.9;66.4;5.8;0.0;0.6;61.2;8.2;5.800000000000001;8.6;6.4;7.25;62.325;Reprovado;7.533333333333334;62.7;0.4000000000000003;2.2933333333333312;0.97;0.015;0.015;97.75;Alto Risco
312;13;6;4.1;0.9;0.5;53.4;7.7;0.9;0.9;61.6;8.0;0.3;0.5;95.4;4.4;0.6;0.7;76.3;5.5;9.5;8.8;5.7;7.375;71.675;Reprovado;7.933333333333334;70.13333333333334;3.3000000000000007;4.5633333333333335;0.84;0.04;0.12;86.0;Alto Risco
313;14;9;4.1;1.0;0.3;98.8;3.6;0.6;0.7;85.4;3.1;0.0;0.5;54.8;7.7;0.9;0.4;54.6;5.4;4.9;3.6;9.0;5.725;73.4;Reprovado;4.633333333333334;79.66666666666667;-1.8000000000000005;0.8633333333333336;0.75;0.24;0.01;87.0;Alto Risco
314;13;8;5.7;0.4;0.4;90.8;7.4;0.7;0.4;91.2;3.6;0.6;0.5;80.3;6.8;0.4;0.3;71.8;6.500000000000001;8.5;4.7;7.5;6.8;83.525;Recuperação;6.566666666666666;87.43333333333334;-1.8000000000000007;3.613333333333333;0.03;0.945;0.025;50.25;Risco Moderado
315;13;8;6.0;0.4;0.0;92.6;7.9;0.3;0.5;92.9;6.0;0.4;0.3;72.6;7.9;0.7;0.7;79.1;6.4;8.700000000000001;6.7;9.3;7.775;84.30000000000001;Aprovado;7.266666666666667;86.03333333333335;0.2999999999999998;1.5633333333333344;0.065;0.13;0.805;13.0;Baixo Risco
316;14;8;5.9;0.7;0.3;96.9;3.9;0.6;0.1;70.8;7.1;0.3;0.5;96.9;3.2;0.6;0.2;76.1;6.9;4.6;7.899999999999999;4.0;5.85;85.17500000000001;Recuperação;6.466666666666666;88.2;0.9999999999999982;2.8633333333333324;0.055;0.915;0.03;51.25;Risco Moderado
317;13;8;3.5;0.9;0.6;54.3;6.6;0.5;1.0;54.5;4.4;0.9;0.6;56.1;4.4;0.4;0.4;66.5;5.0;8.1;5.9;5.200000000000001;6.050000000000001;57.85;Reprovado;6.333333333333333;54.96666666666667;0.9000000000000004;2.543333333333333;0.99;0.01;0.0;99.5;Alto Risco
318;11;6;7.4;0.6;1.0;69.3;3.2;0.5;0.7;71.9;4.2;0.7;1.0;60.6;4.0;0.1;0.2;77.1;9.0;4.4;5.9;4.3;5.9;69.725;Reprovado;6.433333333333334;67.26666666666667;-3.1;5.503333333333333;0.985;0.015;0.0;99.25;Alto Risco
319;13;6;4.3;0.4;0.8;53.6;5.0;0.8;0.3;61.5;6.9;0.9;0.9;51.5;3.1;0.7;0.0;97.9;5.5;6.1;8.700000000000001;3.8;6.025;66.125;Reprovado;6.766666666666667;55.53333333333333;3.200000000000001;2.893333333333336;0.955;0.02;0.025;96.5;Alto Risco
320;12;7;3.6;0.4;0.0;60.5;5.6;0.3;0.6;64.6;3.3;0.5;0.9;71.7;4.2;0.9;1.0;60.3;4.0;6.499999999999999;4.7;6.1000000000000005;5.325;64.275;Reprovado;5.066666666666666;65.60000000000001;0.7000000000000002;1.6633333333333322;0.96;0.04;0.0;98.0;Alto Risco
321;14;7;7.4;0.7;0.9;61.5;5.9;0.3;0.1;88.6;4.8;0.1;0.9;63.9;6.4;0.7;0.4;82.7;9.0;6.3;5.8;7.500000000000001;7.15;74.175;Reprovado;7.033333333333334;71.33333333333333;-3.2;2.963333333333334;0.885;0.055;0.06;91.25;Alto Risco
322;11;8;7.8;0.0;0.8;73.5;7.7;0.9;1.0;53.8;5.5;0.7;0.5;93.5;4.2;0.0;1.0;52.2;8.6;9.6;6.7;5.2;7.524999999999999;68.25;Reprovado;8.299999999999999;73.60000000000001;-1.8999999999999997;2.169999999999999;0.855;0.075;0.07;89.25;Alto Risco
323;14;8;7.3;0.6;0.8;63.4;6.4;0.1;0.2;91.4;5.8;0.2;0.7;80.2;5.5;0.2;0.1;53.3;8.7;6.7;6.7;5.8;6.975;72.075;Reprovado;7.366666666666666;78.33333333333333;-1.9999999999999991;1.333333333333332;0.715;0.09;0.195;76.0;Alto Risco
324;12;8;7.0;0.4;0.5;55.0;5.4;0.5;0.6;71.4;6.6;0.4;0.9;80.7;7.4;0.1;0.6;77.6;7.9;6.5;7.9;8.1;7.6;71.17500000000001;Reprovado;7.433333333333334;69.03333333333335;0.0;0.6533333333333337;0.935;0.01;0.055;94.0;Alto Risco
325;12;7;6.3;0.8;0.4;58.4;7.0;0.9;0.2;79.8;4.8;0.1;0.4;76.6;6.5;0.6;0.2;55.2;7.5;8.1;5.3;7.3;7.05;67.5;Reprovado;6.966666666666666;71.6;-2.2;2.1733333333333333;0.9;0.04;0.06;92.0;Alto Risco
326;12;9;5.8;0.1;0.3;57.4;7.8;0.6;0.7;54.5;6.1;0.8;1.0;54.6;5.0;0.8;0.8;51.1;6.199999999999999;9.1;7.899999999999999;6.6;7.449999999999999;54.4;Reprovado;7.733333333333332;55.5;1.6999999999999993;2.123333333333333;0.99;0.0;0.01;99.0;Alto Risco
327;13;9;3.4;0.6;0.1;98.7;3.1;0.5;0.8;66.9;5.9;0.1;0.4;72.3;4.9;0.1;0.8;58.6;4.1;4.4;6.4;5.8;5.175;74.12500000000001;Reprovado;4.966666666666667;79.30000000000001;2.3000000000000007;1.563333333333334;0.76;0.235;0.005;87.75;Alto Risco
328;13;7;5.0;0.5;0.2;88.0;7.9;0.2;0.7;54.5;5.7;0.9;0.6;100.0;5.3;0.8;0.1;78.2;5.7;8.799999999999999;7.2;6.199999999999999;6.975;80.175;Recuperação;7.233333333333333;80.83333333333333;1.5;2.4033333333333315;0.095;0.835;0.07;51.25;Risco Moderado
329;14;7;4.9;0.6;0.2;98.4;3.4;0.3;0.6;98.1;6.2;0.9;0.7;91.8;3.9;0.6;0.9;85.2;5.7;4.3;7.800000000000001;5.4;5.800000000000001;93.375;Recuperação;5.933333333333334;96.1;2.1000000000000005;3.103333333333335;0.045;0.94;0.015;51.5;Risco Moderado
330;14;7;4.3;0.1;0.5;72.0;7.1;0.9;0.9;90.4;4.3;0.5;1.0;94.7;6.2;0.7;0.2;60.1;4.9;8.9;5.8;7.1000000000000005;6.675000000000001;79.30000000000001;Recuperação;6.533333333333334;85.7;0.8999999999999995;4.403333333333333;0.035;0.955;0.01;51.25;Risco Moderado
331;11;7;6.6;0.6;0.7;63.9;4.4;0.6;0.1;73.0;3.4;0.7;0.2;91.2;4.8;1.0;0.6;83.4;7.899999999999999;5.1;4.3;6.4;5.925;77.875;Recuperação;5.766666666666666;76.03333333333335;-3.5999999999999988;3.573333333333331;0.085;0.915;0.0;54.25;Risco Moderado
332;11;7;5.5;0.6;0.5;89.9;3.7;0.5;0.3;61.2;3.6;0.6;0.7;55.2;7.3;0.1;1.0;59.1;6.6;4.5;4.9;8.399999999999999;6.1;66.35000000000001;Reprovado;5.333333333333333;68.76666666666667;-1.6999999999999993;1.243333333333333;0.975;0.025;0.0;98.75;Alto Risco
333;14;7;3.4;0.6;0.1;66.3;5.2;0.1;0.2;96.7;4.1;0.8;0.5;61.4;6.8;0.9;0.9;80.7;4.1;5.5;5.4;8.6;5.9;76.275;Recuperação;5.0;74.8;1.3000000000000007;0.6100000000000004;0.17;0.83;0.0;58.5;Risco Moderado
334;13;8;4.1;0.6;1.0;65.0;6.2;0.0;1.0;67.2;5.5;0.4;0.3;50.2;6.1;0.1;1.0;70.6;5.699999999999999;7.2;6.2;7.199999999999999;6.574999999999999;63.24999999999999;Reprovado;6.366666666666666;60.79999999999999;0.5000000000000009;0.5833333333333339;0.975;0.025;0.0;98.75;Alto Risco
335;12;8;6.4;0.7;0.9;61.6;4.9;1.0;0.4;58.0;7.2;0.8;0.8;65.2;4.8;0.4;0.3;82.7;8.0;6.300000000000001;8.8;5.5;7.15;66.875;Reprovado;7.7;61.6;0.8000000000000007;1.63;0.985;0.015;0.0;99.25;Alto Risco
336;14;8;3.4;0.8;0.8;56.5;3.3;0.4;0.7;78.2;6.5;0.5;0.6;55.4;4.0;0.9;0.1;99.8;5.0;4.4;7.6;5.0;5.5;72.475;Reprovado;5.666666666666667;63.36666666666667;2.6;2.8933333333333326;0.985;0.015;0.0;99.25;Alto Risco
337;11;8;7.3;0.3;1.0;62.8;6.0;0.6;0.7;97.2;6.9;0.9;0.7;73.6;6.9;0.9;0.2;96.9;8.6;7.3;8.5;8.0;8.1;82.625;Aprovado;8.133333333333333;77.86666666666666;-0.0999999999999996;0.5233333333333333;0.08;0.025;0.895;9.25;Baixo Risco
338;13;7;5.5;0.8;0.5;67.8;7.5;0.1;0.2;50.2;4.8;0.5;0.3;83.9;5.4;0.5;0.5;50.2;6.8;7.8;5.6;6.4;6.65;63.025000000000006;Reprovado;6.733333333333333;67.3;-1.2000000000000002;1.2133333333333336;0.965;0.015;0.02;97.25;Alto Risco
339;14;9;5.4;0.5;1.0;83.7;4.9;0.7;0.2;61.9;5.0;0.5;0.5;93.7;4.1;0.6;0.8;94.3;6.9;5.800000000000001;6.0;5.499999999999999;6.050000000000001;83.4;Recuperação;6.233333333333334;79.76666666666667;-0.9000000000000004;0.3433333333333332;0.09;0.9;0.01;54.0;Risco Moderado
340;14;6;6.0;0.1;0.1;53.1;4.1;0.9;0.3;96.9;5.0;0.8;0.6;87.5;4.0;0.7;0.2;53.3;6.199999999999999;5.3;6.4;4.9;5.699999999999999;72.7;Reprovado;5.966666666666666;79.16666666666667;0.200000000000001;0.3433333333333334;0.72;0.26;0.02;85.0;Alto Risco
341;13;7;7.1;0.1;0.4;60.5;5.2;0.6;0.4;58.6;4.0;0.8;0.4;96.9;3.8;0.8;0.7;97.7;7.6;6.2;5.2;5.3;6.075;78.425;Recuperação;6.333333333333333;72.0;-2.3999999999999995;1.4533333333333327;0.25;0.74;0.01;62.0;Risco Moderado
342;14;6;4.7;0.3;0.2;90.5;3.2;0.1;0.2;55.7;3.3;0.6;0.2;52.7;6.9;0.1;0.3;64.1;5.2;3.5000000000000004;4.1;7.3;5.025;65.75;Reprovado;4.266666666666667;66.3;-1.1000000000000003;0.7433333333333332;0.955;0.045;0.0;97.75;Alto Risco
343;13;9;6.4;0.8;0.2;57.3;7.1;0.6;0.0;78.5;6.0;0.2;1.0;50.6;4.1;0.8;0.3;69.1;7.4;7.699999999999999;7.2;5.199999999999999;6.875;63.875;Reprovado;7.433333333333334;62.13333333333333;-0.2000000000000001;0.063333333333333;0.98;0.01;0.01;98.5;Alto Risco
344;12;8;5.8;0.7;0.1;67.1;7.1;0.8;0.9;93.1;7.9;0.5;0.5;83.1;5.6;0.5;0.7;54.6;6.6;8.799999999999999;8.9;6.8;7.774999999999999;74.475;Reprovado;8.1;81.1;2.3000000000000007;1.69;0.73;0.065;0.205;76.25;Alto Risco
345;13;9;4.3;0.8;0.6;93.2;5.9;0.4;1.0;73.9;3.8;1.0;0.7;64.5;5.3;0.5;0.5;55.6;5.699999999999999;7.300000000000001;5.5;6.3;6.2;71.80000000000001;Reprovado;6.166666666666667;77.2;-0.1999999999999993;0.9733333333333344;0.785;0.2;0.015;88.5;Alto Risco
346;13;7;7.4;0.5;0.8;57.7;4.8;0.9;0.3;99.7;3.2;0.8;0.4;62.7;5.9;0.4;0.8;86.3;8.700000000000001;6.0;4.4;7.1000000000000005;6.550000000000001;76.60000000000001;Recuperação;6.366666666666667;73.36666666666667;-4.300000000000001;4.723333333333335;0.2;0.79;0.01;59.5;Risco Moderado
347;13;8;7.0;0.4;0.6;54.1;7.0;0.6;0.3;84.0;6.9;0.8;0.4;66.5;7.4;0.5;0.2;97.2;8.0;7.899999999999999;8.1;8.1;8.025;75.45;Aprovado;8.0;68.2;0.0999999999999996;0.0100000000000001;0.255;0.01;0.735;26.0;Baixo Risco
348;14;7;6.3;0.1;0.1;74.2;5.8;0.9;0.0;53.7;4.3;0.0;0.4;63.5;7.3;0.9;0.8;80.5;6.499999999999999;6.7;4.7;9.0;6.725;67.975;Reprovado;5.966666666666666;63.8;-1.799999999999999;1.213333333333333;0.99;0.005;0.005;99.25;Alto Risco
349;14;8;7.3;0.3;0.8;65.1;7.1;0.6;0.7;99.6;7.1;0.5;0.4;75.6;5.3;0.5;0.1;85.8;8.4;8.399999999999999;8.0;5.9;7.674999999999999;81.52499999999999;Aprovado;8.266666666666666;80.1;-0.4000000000000003;0.0533333333333331;0.055;0.03;0.915;7.0;Baixo Risco
350;13;6;7.3;0.4;0.6;78.2;6.2;0.1;0.8;70.4;6.5;0.6;0.5;72.0;3.1;1.0;0.2;88.1;8.3;7.1;7.6;4.3;6.825;77.17500000000001;Recuperação;7.666666666666667;73.53333333333335;-0.7000000000000011;0.363333333333334;0.305;0.66;0.035;63.5;Risco Moderado
351;14;6;6.5;0.1;0.4;90.2;6.9;0.3;0.1;64.4;7.7;0.8;0.5;75.6;5.1;0.2;0.7;63.1;7.0;7.3;9.0;6.0;7.325;73.325;Reprovado;7.766666666666667;76.73333333333333;2.0;1.1633333333333336;0.72;0.115;0.165;77.75;Alto Risco
352;11;6;7.2;0.2;0.7;56.9;6.0;0.2;0.2;77.9;5.0;0.0;0.5;83.6;6.0;0.7;0.9;52.3;8.1;6.4;5.5;7.6;6.9;67.675;Reprovado;6.666666666666667;72.8;-2.6;1.7433333333333327;0.88;0.1;0.02;93.0;Alto Risco
353;11;9;6.5;0.6;0.3;79.0;5.1;0.9;0.8;65.2;6.3;0.9;0.1;69.4;5.8;0.8;0.3;50.1;7.399999999999999;6.8;7.3;6.9;7.1;65.925;Reprovado;7.166666666666667;71.2;-0.0999999999999987;0.103333333333333;0.9;0.07;0.03;93.5;Alto Risco
354;14;7;6.4;0.7;0.3;75.3;7.8;0.8;0.6;54.3;5.3;0.5;0.5;62.6;6.3;0.7;0.3;67.5;7.4;9.2;6.3;7.3;7.550000000000001;64.925;Reprovado;7.633333333333334;64.06666666666666;-1.1000000000000003;2.1433333333333326;0.995;0.0;0.005;99.5;Alto Risco
355;14;9;6.1;1.0;0.9;57.2;5.7;0.7;0.0;50.1;6.2;0.2;0.2;58.3;3.8;0.6;0.5;62.1;8.0;6.4;6.6000000000000005;4.9;6.475;56.925;Reprovado;7.0;55.20000000000001;-1.3999999999999997;0.7599999999999996;0.995;0.0;0.005;99.5;Alto Risco
356;13;6;6.8;0.9;0.3;81.2;6.0;0.3;0.6;72.5;5.2;0.3;0.1;67.5;6.2;0.6;0.2;53.1;8.0;6.9;5.6;7.0;6.875;68.575;Reprovado;6.833333333333333;73.73333333333333;-2.4000000000000004;1.4433333333333338;0.89;0.09;0.02;93.5;Alto Risco
357;12;7;3.8;0.6;0.5;63.7;4.1;0.2;0.3;91.8;3.9;0.3;0.9;87.1;3.9;0.9;0.8;59.0;4.9;4.6;5.1000000000000005;5.6;5.050000000000001;75.4;Recuperação;4.866666666666667;80.86666666666666;0.2000000000000001;0.0633333333333335;0.085;0.915;0.0;54.25;Risco Moderado
358;14;6;7.4;0.4;0.9;74.4;6.1;0.8;0.4;78.6;5.5;0.5;0.6;87.8;6.8;0.8;0.8;56.2;8.700000000000001;7.3;6.6;8.4;7.75;74.25;Reprovado;7.533333333333334;80.26666666666667;-2.1000000000000014;1.1433333333333349;0.67;0.1;0.23;72.0;Alto Risco
359;11;9;7.4;0.6;0.7;54.1;5.9;0.5;0.8;100.0;5.6;0.1;0.7;83.3;4.7;0.1;0.1;95.7;8.7;7.2;6.4;4.9;6.799999999999999;83.27499999999999;Recuperação;7.433333333333333;79.13333333333333;-2.299999999999999;1.363333333333332;0.155;0.685;0.16;49.75;Risco Moderado
360;13;9;3.1;0.8;0.1;73.0;3.9;0.2;0.8;64.3;7.1;0.2;0.4;61.7;6.5;0.8;0.5;57.0;4.0;4.9;7.7;7.8;6.1;64.0;Reprovado;5.533333333333334;66.33333333333333;3.7;3.7233333333333336;0.985;0.01;0.005;99.0;Alto Risco
361;14;9;7.1;0.1;0.1;65.3;3.3;0.6;0.4;64.0;6.7;0.8;0.9;79.4;3.2;0.4;0.8;76.9;7.299999999999999;4.3;8.4;4.4;6.1;71.4;Reprovado;6.666666666666667;69.56666666666668;1.1000000000000014;4.503333333333334;0.945;0.04;0.015;96.5;Alto Risco
362;11;6;3.6;0.4;0.0;91.1;6.0;0.0;0.9;58.0;6.3;0.1;0.6;78.5;5.0;0.3;0.3;79.7;4.0;6.9;6.999999999999999;5.6;5.875;76.825;Recuperação;5.966666666666666;75.86666666666666;2.999999999999999;2.903333333333333;0.125;0.855;0.02;55.25;Risco Moderado
363;11;7;4.7;0.8;0.6;52.8;6.8;0.3;0.4;58.2;3.6;0.2;0.8;74.2;6.5;0.9;0.6;77.2;6.1;7.5;4.6000000000000005;8.0;6.55;65.6;Reprovado;6.066666666666666;61.73333333333333;-1.4999999999999991;2.1033333333333326;0.98;0.02;0.0;99.0;Alto Risco
364;12;7;6.7;0.4;0.4;70.9;5.6;0.5;0.8;64.3;6.6;0.5;0.4;77.5;4.1;0.4;0.1;55.0;7.500000000000001;6.9;7.5;4.6;6.625;66.925;Reprovado;7.300000000000001;70.89999999999999;-8.881784197001252e-16;0.12;0.9;0.065;0.035;93.25;Alto Risco
365;13;6;3.8;0.6;0.1;72.9;4.1;0.1;0.5;89.6;5.5;0.5;1.0;74.6;7.0;0.8;0.6;65.9;4.499999999999999;4.699999999999999;7.0;8.4;6.15;75.75;Recuperação;5.4;79.03333333333333;2.500000000000001;1.9300000000000013;0.1;0.9;0.0;55.0;Risco Moderado
366;13;7;7.1;0.6;1.0;86.3;6.3;1.0;0.9;95.3;7.5;0.8;0.8;78.3;6.2;0.3;0.2;52.6;8.7;8.2;9.1;6.7;8.175;78.125;Aprovado;8.666666666666666;86.63333333333333;0.4000000000000003;0.2033333333333334;0.03;0.025;0.945;4.25;Baixo Risco
367;12;6;7.2;0.2;0.5;78.7;3.4;0.2;0.9;98.8;7.6;0.4;0.9;85.8;5.9;0.0;0.8;69.8;7.9;4.5;8.9;6.7;7.0;83.275;Aprovado;7.1000000000000005;87.76666666666667;1.0;5.32;0.045;0.185;0.77;13.75;Baixo Risco
368;12;7;5.5;0.4;0.2;83.4;5.2;0.1;0.1;61.6;3.3;0.8;0.2;55.5;4.8;0.5;0.4;59.4;6.1000000000000005;5.4;4.3;5.7;5.375;64.975;Reprovado;5.266666666666667;66.83333333333333;-1.8000000000000007;0.8233333333333339;0.995;0.005;0.0;99.75;Alto Risco
369;13;8;3.0;0.3;0.5;88.9;3.8;0.2;0.9;94.1;7.1;0.6;0.3;87.5;5.4;0.1;0.3;78.1;3.8;4.9;7.999999999999999;5.8;5.625;87.15;Recuperação;5.566666666666666;90.16666666666669;4.199999999999999;4.743333333333331;0.07;0.885;0.045;51.25;Risco Moderado
370;13;8;4.4;0.0;0.7;93.1;3.9;0.8;0.8;66.4;3.2;0.1;0.3;56.8;6.0;0.8;0.8;84.6;5.1000000000000005;5.5;3.6;7.6;5.45;75.225;Recuperação;4.733333333333333;72.10000000000001;-1.5000000000000004;1.0033333333333334;0.3;0.7;0.0;65.0;Risco Moderado
371;14;9;6.1;0.0;0.1;65.7;4.0;0.4;0.8;55.6;4.8;0.2;0.3;53.3;5.4;0.3;0.1;76.6;6.199999999999999;5.2;5.3;5.8;5.625;62.8;Reprovado;5.566666666666666;58.20000000000001;-0.8999999999999995;0.3033333333333329;0.99;0.01;0.0;99.5;Alto Risco
