,prova_b1,prova_b2,prova_b3,trab1_b1,trab1_b2,trab1_b3,trab2_b1,trab2_b2,trab2_b3,freq_b1,freq_b2,freq_b3,idade,serie,media_nota_b1_b3,media_freq_b1_b3,slope_nota,var_nota,resultado_final
790,6.5,3.5,6.3,0.4,0.3,0.9,0.3,0.1,0.5,54.2,78.0,94.3,12,9,6.266666666666667,75.5,0.5,4.263333333333334,0
791,8.0,7.8,4.1,0.2,0.5,0.1,0.9,0.4,0.1,60.6,74.3,77.1,14,8,7.366666666666667,70.66666666666667,-4.800000000000001,7.093333333333337,0
792,3.6,3.3,4.4,0.4,0.1,0.1,1.0,0.8,0.7,87.6,75.2,82.3,11,9,4.8,81.7,0.20000000000000018,0.27999999999999997,1
793,3.5,4.5,4.6,0.1,1.0,0.7,0.3,0.7,0.4,52.6,58.8,77.3,14,9,5.266666666666667,62.9,1.8000000000000003,1.4633333333333336,0
794,6.6,4.5,3.6,0.9,0.4,0.4,0.4,1.0,0.3,74.6,90.6,52.6,11,9,6.033333333333334,72.6,-3.6000000000000005,3.2533333333333343,0
795,5.9,4.6,4.4,0.3,0.5,0.4,0.5,0.3,0.4,72.1,77.1,87.3,13,9,5.766666666666668,78.83333333333333,-1.4999999999999991,0.6633333333333328,1
796,4.4,3.8,4.0,0.2,0.4,0.1,0.9,0.5,0.5,66.7,56.6,75.3,11,9,4.933333333333334,66.2,-0.9000000000000012,0.2433333333333339,0
797,3.4,6.9,5.3,0.0,0.7,0.5,0.9,0.3,0.3,69.7,88.3,82.4,13,6,6.099999999999999,80.13333333333334,1.7999999999999998,3.240000000000001,1
798,3.4,3.6,7.5,0.6,0.7,0.1,0.1,0.4,0.2,76.5,96.6,75.1,11,9,5.533333333333334,82.73333333333333,3.7,3.9433333333333334,1
799,7.5,6.2,3.5,0.6,0.7,0.5,0.4,0.9,0.4,58.1,97.4,74.6,13,6,6.900000000000001,76.7,-4.1,4.81,2
