id_aluno,idade,serie,prova_b1,trab1_b1,trab2_b1,freq_b1,prova_b2,trab1_b2,trab2_b2,freq_b2,prova_b3,trab1_b3,trab2_b3,freq_b3,prova_b4,trab1_b4,trab2_b4,freq_b4,nota_b1,nota_b2,nota_b3,nota_b4,nota_final,frequencia_final,resultado_final
643,14,9,6.4,0.6,0.1,73.8,7.3,0.1,0.5,82.3,3.3,0.3,0.2,73.8,7.6,0.9,0.8,95.6,7.1,7.8999999999999995,3.8,9.3,7.025,81.375,Aprovado
644,11,8,5.2,1.0,0.4,70.4,3.7,1.0,0.7,57.5,5.3,0.3,0.4,65.9,6.6,0.7,1.0,87.7,6.6000000000000005,5.4,6.0,8.3,6.575,70.375,Reprovado
645,14,8,7.3,0.9,0.7,58.1,6.5,0.1,0.8,96.6,7.1,0.5,0.5,63.3,4.8,1.0,0.3,61.4,8.899999999999999,7.3999999999999995,8.1,6.1,7.625,69.85,Reprovado
646,11,6,3.9,0.5,0.7,82.8,6.7,0.2,0.6,69.2,6.1,0.4,0.0,98.3,6.6,0.1,0.4,94.4,5.1000000000000005,7.5,6.5,7.1,6.550000000000001,86.17500000000001,Recuperação
647,11,9,6.5,0.1,0.4,98.6,6.4,0.3,0.2,86.5,7.2,0.4,1.0,58.0,3.2,0.9,0.2,69.4,7.0,6.9,8.600000000000001,4.300000000000001,6.7,78.125,Recuperação
648,11,9,7.2,0.8,0.3,78.1,4.3,0.6,0.8,51.0,5.5,0.1,0.7,89.4,4.9,0.8,0.2,78.8,8.3,5.699999999999999,6.3,5.9,6.550000000000001,74.325,Reprovado
649,14,7,7.7,0.6,0.4,85.7,7.4,0.5,0.7,60.3,3.6,0.7,0.3,99.2,5.0,0.3,0.7,91.6,8.700000000000001,8.6,4.6,6.0,6.975,84.19999999999999,Recuperação
650,11,9,6.4,0.1,0.3,53.4,3.8,0.1,0.1,74.4,3.1,0.2,0.3,51.0,3.8,1.0,0.9,59.4,6.8,4.0,3.6,5.7,5.025,59.550000000000004,Reprovado
651,13,9,5.5,0.1,0.2,70.9,3.3,0.3,0.5,93.9,4.5,0.2,0.4,85.0,3.1,0.3,0.4,89.2,5.8,4.1,5.1000000000000005,3.8,4.7,84.75,Reprovado
652,14,6,6.1,0.9,0.5,55.8,6.6,0.2,0.2,76.4,6.5,0.4,0.6,62.6,3.7,0.9,0.2,79.8,7.5,7.0,7.5,4.800000000000001,6.7,68.64999999999999,Reprovado
653,13,9,7.3,0.7,0.3,80.6,5.4,0.2,0.3,96.5,7.0,0.2,0.1,52.0,6.3,0.9,0.3,94.7,8.3,5.9,7.3,7.5,7.25,80.95,Aprovado
654,11,8,5.9,0.8,0.3,96.9,7.2,0.4,0.0,74.2,4.5,0.6,0.2,70.1,7.0,0.8,0.5,58.6,7.0,7.6000000000000005,5.3,8.3,7.050000000000001,74.95,Reprovado
655,12,6,3.2,0.9,0.7,83.1,4.9,0.7,0.4,74.5,5.5,0.4,0.9,96.8,7.9,0.6,0.3,71.0,4.800000000000001,6.000000000000001,6.800000000000001,8.8,6.6000000000000005,81.35,Recuperação
656,11,6,7.7,0.6,1.0,53.8,3.8,0.2,0.5,56.0,5.1,0.4,0.3,50.6,4.7,0.1,0.2,91.6,9.3,4.5,5.8,5.0,6.15,63.0,Reprovado
657,13,7,6.4,0.5,0.6,67.7,7.2,0.4,0.6,90.1,5.1,0.5,0.4,79.4,6.0,0.5,0.7,51.0,7.5,8.200000000000001,6.0,7.2,7.2250000000000005,72.05000000000001,Reprovado
658,13,9,6.4,0.4,0.1,77.5,5.7,0.4,0.7,62.3,4.2,0.2,0.9,75.1,7.7,0.4,0.0,55.6,6.9,6.800000000000001,5.300000000000001,8.1,6.775,67.625,Reprovado
659,14,7,4.1,0.3,0.1,70.2,3.9,1.0,0.8,95.0,3.7,0.2,0.7,93.7,3.8,0.8,0.5,99.5,4.499999999999999,5.7,4.6000000000000005,5.1,4.975,89.6,Reprovado
660,12,8,6.3,0.4,1.0,91.7,6.6,1.0,0.2,95.5,4.0,0.9,0.3,54.2,6.6,0.8,0.8,64.0,7.7,7.8,5.2,8.2,7.225,76.35,Aprovado
661,14,6,5.0,0.8,0.3,90.7,5.6,0.8,0.1,97.2,3.3,0.4,0.7,84.1,6.8,0.9,0.3,98.8,6.1,6.499999999999999,4.3999999999999995,8.0,6.249999999999999,92.7,Recuperação
662,13,6,6.3,0.6,0.1,80.6,6.0,0.2,0.9,76.0,4.0,0.4,0.0,84.0,3.4,0.0,0.6,59.1,6.999999999999999,7.1000000000000005,4.4,4.0,5.625,74.925,Reprovado
663,11,6,3.5,0.9,0.6,68.7,5.3,0.1,0.2,83.9,3.0,0.0,0.7,83.5,7.3,0.8,0.7,68.1,5.0,5.6,3.7,8.799999999999999,5.775,76.05000000000001,Recuperação
664,12,8,6.3,0.4,0.6,62.8,7.1,0.3,1.0,88.9,6.1,0.5,0.5,97.1,7.1,0.9,0.7,87.6,7.3,8.399999999999999,7.1,8.7,7.874999999999999,84.1,Aprovado
665,11,8,8.0,0.6,0.6,55.3,7.1,0.3,0.8,56.6,4.6,0.6,0.8,91.2,3.2,0.8,0.4,82.9,9.2,8.2,5.999999999999999,4.4,6.949999999999999,71.5,Reprovado
666,11,7,3.2,0.6,0.3,67.7,6.5,0.5,0.5,80.0,7.9,0.6,1.0,52.1,3.5,0.1,0.3,79.1,4.1000000000000005,7.5,9.5,3.9,6.25,69.725,Reprovado
667,12,7,7.9,0.6,0.0,70.7,3.5,0.8,1.0,51.7,4.0,0.7,0.9,73.6,3.2,0.1,0.8,76.5,8.5,5.3,5.6000000000000005,4.1000000000000005,5.875000000000001,68.125,Reprovado
668,14,7,5.0,0.7,1.0,83.8,7.2,0.9,0.1,74.9,4.7,0.2,0.9,69.9,4.7,0.0,0.8,92.2,6.7,8.2,5.800000000000001,5.5,6.55,80.2,Recuperação
669,11,9,7.4,0.2,0.3,82.9,6.4,0.8,0.3,57.7,4.8,0.3,0.5,65.5,5.5,0.6,0.3,61.7,7.9,7.5,5.6,6.3999999999999995,6.85,66.95,Reprovado
670,13,6,6.9,0.5,0.7,53.5,6.5,0.4,0.6,59.1,3.0,0.8,0.4,72.6,5.7,0.6,0.1,72.1,8.1,7.5,4.2,6.3999999999999995,6.55,64.32499999999999,Reprovado
671,11,6,5.8,0.1,0.7,69.8,4.8,0.7,0.4,68.3,7.2,0.9,0.5,69.2,4.3,1.0,0.1,57.8,6.6,5.9,8.6,5.3999999999999995,6.625,66.275,Reprovado
672,12,7,6.7,0.4,0.6,59.1,7.4,0.3,0.9,71.6,3.2,0.1,0.7,71.6,7.6,0.4,0.1,79.8,7.7,8.6,4.0,8.1,7.1,70.52499999999999,Reprovado
673,12,6,7.4,0.5,0.3,57.8,6.6,0.1,0.1,81.2,7.7,0.5,0.9,99.0,4.8,0.3,0.6,62.5,8.200000000000001,6.799999999999999,9.1,5.699999999999999,7.45,75.125,Aprovado
674,12,7,5.0,0.7,0.3,91.4,3.6,0.7,0.5,53.7,7.5,0.2,0.2,54.4,3.2,0.6,0.1,66.7,6.0,4.8,7.9,3.9000000000000004,5.65,66.55000000000001,Reprovado
675,14,9,4.6,1.0,0.6,52.1,5.0,0.0,0.6,75.2,5.7,0.1,0.9,96.1,4.5,0.8,0.3,73.6,6.199999999999999,5.6,6.7,5.6,6.025,74.25,Reprovado
676,11,9,6.3,0.6,0.9,71.0,7.4,0.4,0.7,59.1,5.7,0.3,0.8,74.0,5.7,0.9,0.8,51.3,7.8,8.5,6.8,7.4,7.625,63.849999999999994,Reprovado
677,14,8,7.0,0.7,0.9,58.4,3.2,0.3,0.3,78.7,6.3,0.1,1.0,81.2,5.0,0.8,0.3,54.6,8.6,3.8,7.3999999999999995,6.1,6.475,68.22500000000001,Reprovado
678,14,9,6.8,0.5,0.1,94.0,7.8,0.7,0.4,81.9,4.9,0.7,0.9,91.5,4.4,0.4,0.8,84.3,7.3999999999999995,8.9,6.500000000000001,5.6000000000000005,7.1000000000000005,87.925,Aprovado
679,12,7,7.0,0.6,0.2,77.9,6.4,0.8,0.8,77.8,6.2,0.5,0.3,68.0,3.7,0.6,0.7,71.4,7.8,8.0,7.0,5.0,6.95,73.775,Reprovado
680,12,9,5.2,0.1,0.9,61.6,6.2,0.3,0.2,86.9,3.2,0.1,0.1,71.5,7.1,0.9,0.2,93.2,6.2,6.7,3.4000000000000004,8.2,6.125,78.3,Recuperação
681,14,8,7.1,0.3,0.7,75.1,4.4,0.8,0.8,66.8,3.3,0.0,0.1,70.5,8.0,0.5,0.7,84.7,8.1,6.0,3.4,9.2,6.675,74.27499999999999,Reprovado
682,11,6,3.6,0.4,0.9,86.6,4.2,0.3,0.6,88.3,5.3,0.8,0.3,68.7,4.6,0.2,0.7,50.4,4.9,5.1,6.3999999999999995,5.5,5.475,73.49999999999999,Reprovado
683,13,7,5.7,0.5,0.2,97.9,7.7,0.4,0.8,71.6,5.7,0.2,0.6,96.3,4.9,0.2,0.4,80.8,6.4,8.9,6.5,5.500000000000001,6.825,86.65,Recuperação
684,14,6,3.0,0.0,0.6,61.0,4.5,0.7,0.7,74.2,7.4,0.6,0.8,91.4,6.1,0.0,0.2,54.7,3.6,5.9,8.8,6.3,6.15,70.325,Reprovado
685,11,8,4.6,0.1,0.7,94.3,6.9,0.7,0.2,82.4,3.5,0.3,0.9,55.4,6.6,0.7,0.5,89.0,5.3999999999999995,7.800000000000001,4.7,7.8,6.425,80.275,Recuperação
686,12,8,4.8,0.3,0.7,96.7,5.0,1.0,0.6,50.9,7.1,0.6,0.6,55.4,5.0,0.1,0.9,99.6,5.8,6.6,8.299999999999999,6.0,6.674999999999999,75.65,Recuperação
687,12,8,5.0,1.0,0.4,95.8,3.7,0.2,0.9,82.7,4.1,0.3,0.0,71.4,7.5,0.2,0.6,76.6,6.4,4.800000000000001,4.3999999999999995,8.3,5.9750000000000005,81.625,Recuperação
688,11,6,6.5,0.3,0.0,81.8,3.1,0.7,0.4,80.9,5.0,0.1,0.2,54.9,5.8,0.3,0.2,84.1,6.8,4.2,5.3,6.3,5.65,75.425,Recuperação
689,13,6,4.9,0.5,0.6,81.5,5.7,0.6,1.0,65.5,4.6,0.2,0.1,81.0,5.3,0.6,0.7,61.9,6.0,7.3,4.8999999999999995,6.6,6.199999999999999,72.475,Reprovado
690,12,6,5.2,0.2,0.3,70.2,7.9,0.9,0.5,54.3,5.0,0.2,0.4,57.2,6.2,0.4,0.4,71.9,5.7,9.3,5.6000000000000005,7.000000000000001,6.9,63.4,Reprovado
691,12,6,4.2,0.6,0.5,87.6,4.8,0.2,0.1,54.5,3.8,0.4,0.5,76.1,7.8,0.7,0.6,92.8,5.3,5.1,4.7,9.1,6.049999999999999,77.75,Recuperação
692,12,8,4.9,0.3,1.0,76.6,4.8,0.8,0.4,96.2,5.5,0.7,0.0,50.4,7.0,0.1,0.7,58.4,6.2,6.0,6.2,7.8,6.55,70.4,Reprovado
693,11,8,4.1,0.2,0.4,83.9,4.7,0.6,1.0,84.5,7.0,0.3,0.3,65.8,3.2,0.1,0.5,63.3,4.7,6.3,7.6,3.8000000000000003,5.6000000000000005,74.375,Reprovado
694,14,7,3.4,0.5,0.8,71.4,5.6,0.3,0.3,56.4,5.2,0.0,0.2,83.9,4.7,0.5,0.8,72.3,4.7,6.199999999999999,5.4,6.0,5.574999999999999,71.0,Reprovado
695,12,7,6.0,0.0,0.2,86.6,5.2,0.5,0.9,67.8,5.5,0.5,0.6,74.2,5.4,0.3,0.7,85.6,6.2,6.6000000000000005,6.6,6.4,6.449999999999999,78.54999999999998,Recuperação
696,14,6,6.3,0.0,0.7,91.2,7.4,0.3,0.9,79.6,7.2,0.6,0.5,98.9,4.6,0.3,0.6,68.8,7.0,8.6,8.3,5.499999999999999,7.35,84.62500000000001,Aprovado
697,13,9,6.1,0.2,1.0,57.3,5.5,0.6,0.4,91.8,6.5,1.0,0.5,93.7,6.5,0.1,0.2,96.4,7.3,6.5,8.0,6.8,7.15,84.80000000000001,Aprovado
698,12,9,5.3,0.0,0.1,91.6,5.5,0.9,0.1,52.2,5.5,0.6,0.4,68.0,7.1,0.9,0.8,54.7,5.3999999999999995,6.5,6.5,8.8,6.8,66.625,Reprovado
699,12,8,4.9,0.1,0.0,77.0,3.7,0.6,0.7,61.8,4.3,0.5,1.0,52.3,6.7,0.7,0.9,68.5,5.0,5.0,5.8,8.3,6.025,64.9,Reprovado
700,13,8,7.3,0.3,0.4,92.2,7.9,0.6,0.3,94.5,7.4,0.6,0.2,92.3,7.9,0.1,0.1,85.4,8.0,8.8,8.2,8.1,8.275,91.1,Aprovado
701,12,8,5.6,0.8,0.1,71.6,4.2,0.5,0.8,50.5,5.9,0.9,0.5,95.6,4.4,0.1,0.5,61.3,6.499999999999999,5.5,7.300000000000001,5.0,6.075,69.75,Reprovado
702,14,7,5.4,0.6,0.7,69.0,3.4,0.1,0.4,60.1,4.1,0.8,0.7,91.0,7.4,1.0,0.3,82.8,6.7,3.9,5.6,8.700000000000001,6.225,75.725,Recuperação
703,11,7,3.1,0.5,0.9,95.8,6.3,0.2,0.5,98.0,4.3,0.3,0.6,56.4,6.8,0.7,0.8,58.2,4.5,7.0,5.199999999999999,8.3,6.25,77.10000000000001,Recuperação
704,14,8,4.7,0.3,0.4,62.6,6.0,0.5,0.8,80.7,7.0,0.2,0.9,99.9,4.8,0.4,0.7,52.8,5.4,7.3,8.1,5.9,6.674999999999999,74.0,Reprovado
705,11,8,4.9,0.9,0.3,92.2,5.1,0.3,0.4,63.1,3.2,0.3,0.4,62.9,6.7,0.7,0.1,56.1,6.1000000000000005,5.8,3.9,7.5,5.825,68.575,Reprovado
706,11,8,5.0,0.4,0.4,74.2,5.1,0.2,0.4,53.3,8.0,0.5,0.5,86.2,3.5,0.8,0.9,96.5,5.800000000000001,5.7,9.0,5.2,6.425,77.55,Recuperação
707,14,9,5.9,0.1,0.7,75.7,6.9,0.5,0.4,51.4,3.7,0.7,0.1,95.4,6.9,0.8,0.2,77.6,6.7,7.800000000000001,4.5,7.9,6.725,75.025,Recuperação
708,14,7,5.7,0.6,0.0,65.4,4.0,0.3,0.4,62.2,7.0,0.5,0.6,61.8,5.7,0.5,0.8,89.8,6.3,4.7,8.1,7.0,6.525,69.8,Reprovado
709,14,9,6.0,0.1,0.6,78.7,7.1,0.3,0.5,94.1,5.0,0.1,0.3,95.4,4.5,0.4,0.5,66.6,6.699999999999999,7.8999999999999995,5.3999999999999995,5.4,6.35,83.70000000000002,Recuperação
710,14,9,6.8,0.3,0.6,66.3,6.2,0.5,0.8,70.8,5.5,0.7,0.2,65.5,6.3,0.0,0.3,79.6,7.699999999999999,7.5,6.4,6.6,7.050000000000001,70.55,Reprovado
711,13,8,7.1,0.5,0.6,52.0,5.1,0.1,0.4,86.0,7.4,0.8,0.5,98.8,6.2,0.9,0.2,74.7,8.2,5.6,8.700000000000001,7.300000000000001,7.45,77.875,Aprovado
712,12,8,6.6,0.9,0.2,63.6,5.3,0.9,0.5,95.9,5.1,0.3,0.5,64.1,4.0,0.6,0.2,97.3,7.7,6.7,5.8999999999999995,4.8,6.275,80.225,Recuperação
713,11,6,7.8,0.5,0.7,50.3,4.3,0.9,0.7,70.4,5.7,0.7,0.1,97.7,3.2,0.2,0.7,87.4,9.0,5.9,6.5,4.1000000000000005,6.375,76.45,Recuperação
714,14,6,3.1,0.7,0.1,98.9,6.8,0.7,0.3,59.6,3.2,0.4,0.7,52.7,5.2,0.9,0.6,86.5,3.9,7.8,4.3,6.7,5.675,74.425,Reprovado
715,14,9,4.0,1.0,0.2,98.3,5.6,0.1,0.3,75.9,3.0,0.9,0.6,85.5,5.8,0.9,0.1,52.3,5.2,5.999999999999999,4.5,6.8,5.625,78.0,Recuperação
716,14,7,3.0,0.1,0.9,69.8,4.6,0.8,0.9,95.4,4.2,0.8,0.2,76.6,7.4,1.0,0.1,77.5,4.0,6.3,5.2,8.5,6.0,79.82499999999999,Recuperação
717,13,8,6.2,0.3,0.7,86.4,6.0,0.8,0.7,90.2,6.4,0.5,0.5,73.9,7.6,0.9,0.1,73.3,7.2,7.5,7.4,8.6,7.675000000000001,80.95,Aprovado
718,14,8,7.5,0.4,0.0,67.3,8.0,0.8,0.6,53.3,3.6,0.7,0.7,61.2,5.6,1.0,0.7,96.4,7.9,9.4,5.0,7.3,7.4,69.55000000000001,Reprovado
719,14,9,4.2,0.4,0.2,83.6,5.2,0.1,0.6,84.6,3.6,0.9,0.5,85.3,6.8,0.2,0.7,62.9,4.800000000000001,5.8999999999999995,5.0,7.7,5.85,79.1,Recuperação
720,14,6,7.6,0.4,0.2,90.3,7.6,0.6,0.0,78.6,5.1,0.5,0.4,59.5,5.2,0.8,0.1,63.5,8.2,8.2,6.0,6.1,7.125,72.975,Reprovado
721,12,7,3.3,0.9,0.3,97.3,4.7,0.8,0.6,95.4,6.2,0.3,0.3,77.6,6.7,0.8,0.6,70.6,4.5,6.1,6.8,8.1,6.375,85.225,Recuperação
722,13,6,7.7,0.7,0.2,70.0,3.3,0.6,0.5,56.1,6.6,0.8,0.6,62.7,4.0,0.2,0.1,62.2,8.6,4.4,7.999999999999999,4.3,6.325,62.75,Reprovado
723,14,6,4.8,0.6,0.1,89.2,4.0,0.6,0.5,76.7,3.9,0.2,0.9,97.8,4.9,0.1,0.9,56.5,5.499999999999999,5.1,5.0,5.9,5.375,80.05,Recuperação
724,11,6,3.5,0.3,0.5,63.3,5.1,0.5,0.4,94.0,3.4,0.4,0.7,51.4,6.2,1.0,0.9,92.9,4.3,6.0,4.5,8.1,5.725,75.4,Recuperação
725,11,6,5.4,0.8,0.7,99.5,4.1,0.5,0.1,70.5,7.7,0.9,0.1,60.0,3.1,0.3,0.7,77.9,6.9,4.699999999999999,8.7,4.1,6.1,76.975,Recuperação
726,11,8,4.3,1.0,0.6,51.3,3.0,0.0,0.2,74.1,4.3,0.7,0.5,62.1,6.6,0.9,0.9,93.1,5.8999999999999995,3.2,5.5,8.4,5.75,70.15,Reprovado
727,13,8,4.4,0.8,0.7,80.2,7.6,0.6,1.0,53.5,7.3,0.4,0.9,70.7,7.2,0.0,0.8,91.6,5.9,9.2,8.6,8.0,7.925,74.0,Reprovado
728,13,6,4.5,0.0,0.1,83.0,7.2,0.1,0.4,63.9,7.3,0.2,0.1,61.6,5.0,0.0,0.8,64.1,4.6,7.7,7.6,5.8,6.425,68.15,Reprovado
729,11,7,7.0,0.6,1.0,84.4,6.7,0.4,0.5,66.2,6.9,0.4,1.0,74.6,5.2,0.5,0.6,77.4,8.6,7.6000000000000005,8.3,6.3,7.7,75.65,Aprovado
730,14,9,5.7,0.1,0.8,56.0,3.8,0.3,0.1,97.3,3.8,0.3,0.9,93.6,7.3,0.2,0.3,54.2,6.6,4.199999999999999,5.0,7.8,5.8999999999999995,75.275,Recuperação
731,13,7,4.6,0.3,0.8,96.9,3.6,0.5,0.0,64.1,7.1,0.2,0.1,85.6,6.9,0.7,0.2,95.8,5.699999999999999,4.1,7.3999999999999995,7.800000000000001,6.25,85.6,Recuperação
732,11,7,6.1,0.1,0.8,59.1,3.3,0.1,0.7,73.0,6.8,0.7,0.9,79.0,4.4,0.6,0.3,70.2,6.999999999999999,4.1,8.4,5.3,6.2,70.325,Reprovado
733,11,7,6.6,0.6,0.9,81.1,6.6,0.7,0.5,83.6,6.0,0.3,0.4,54.5,4.6,0.1,0.6,69.7,8.1,7.8,6.7,5.299999999999999,6.975,72.225,Reprovado
734,14,6,4.4,0.7,0.5,61.1,7.6,0.8,0.5,58.1,4.7,0.5,0.8,84.7,6.4,0.2,0.2,65.1,5.6000000000000005,8.9,6.0,6.800000000000001,6.825,67.25,Reprovado
735,12,8,5.1,0.1,0.2,65.4,5.2,0.2,0.2,74.3,4.3,0.4,0.4,58.3,5.8,0.4,0.3,73.0,5.3999999999999995,5.6000000000000005,5.1000000000000005,6.5,5.65,67.75,Reprovado
736,13,7,3.6,0.4,0.6,77.3,3.6,0.1,0.7,86.9,3.6,1.0,0.4,89.3,3.8,0.2,0.5,62.6,4.6,4.4,5.0,4.5,4.625,79.025,Reprovado
737,14,6,3.9,0.5,0.7,70.9,5.6,0.1,0.2,93.3,5.5,0.4,0.6,62.5,4.5,0.8,0.2,68.7,5.1000000000000005,5.8999999999999995,6.5,5.5,5.75,73.85,Reprovado
738,11,7,6.4,0.4,0.7,58.0,4.7,0.9,0.2,81.3,5.9,0.1,0.8,70.9,7.5,0.4,0.6,90.0,7.500000000000001,5.800000000000001,6.8,8.5,7.15,75.05000000000001,Aprovado
739,11,7,3.9,0.1,0.5,58.5,4.9,0.5,0.5,83.5,4.8,0.1,0.0,67.5,6.4,0.1,0.9,91.7,4.5,5.9,4.8999999999999995,7.4,5.675000000000001,75.3,Recuperação
740,14,6,5.6,0.4,0.1,70.9,6.1,0.5,0.3,56.3,5.4,0.6,0.6,92.9,7.9,0.5,0.7,65.2,6.1,6.8999999999999995,6.6,9.1,7.175000000000001,71.325,Reprovado
741,13,8,6.5,0.8,0.4,87.9,6.6,0.1,0.2,97.3,4.8,0.6,0.2,56.3,6.8,0.1,0.7,73.5,7.7,6.8999999999999995,5.6,7.6,6.949999999999999,78.75,Recuperação
742,12,8,3.5,0.1,0.9,94.9,3.6,0.6,0.6,56.6,6.2,0.4,0.3,78.3,7.7,0.1,0.6,93.7,4.5,4.8,6.9,8.4,6.15,80.875,Recuperação
743,12,9,5.8,0.1,0.6,54.2,3.2,0.9,0.7,88.7,7.5,0.4,0.3,57.1,4.1,0.2,0.5,52.6,6.499999999999999,4.800000000000001,8.200000000000001,4.8,6.075,63.15,Reprovado
744,11,6,4.3,0.4,0.5,69.7,8.0,0.8,0.8,63.2,3.8,0.1,0.5,85.2,6.9,0.9,0.2,94.5,5.2,9.600000000000001,4.4,8.0,6.800000000000001,78.15,Recuperação
745,13,9,7.8,0.9,0.3,55.0,4.2,0.6,0.4,96.7,4.9,0.5,0.3,95.3,3.1,0.9,0.9,61.0,9.0,5.2,5.7,4.9,6.199999999999999,77.0,Recuperação
746,12,9,5.4,0.7,0.4,50.8,3.3,0.1,0.1,86.0,3.7,0.5,0.1,71.7,6.4,0.8,0.2,83.9,6.500000000000001,3.5,4.3,7.4,5.425000000000001,73.1,Reprovado
747,13,9,7.0,0.7,0.9,83.1,3.9,0.1,0.3,87.7,6.1,0.1,0.1,74.4,5.3,0.3,0.1,79.1,8.6,4.3,6.299999999999999,5.699999999999999,6.224999999999999,81.075,Recuperação
748,13,8,5.8,0.4,0.7,80.1,3.2,0.0,1.0,61.0,6.6,0.1,0.0,96.4,4.7,0.3,0.8,77.6,6.9,4.2,6.699999999999999,5.8,5.9,78.775,Recuperação
749,11,6,3.2,0.6,0.8,58.2,5.0,0.3,0.6,72.2,7.7,0.1,0.5,76.0,7.3,0.5,0.2,93.0,4.6000000000000005,5.8999999999999995,8.3,8.0,6.7,74.85,Reprovado
750,12,9,6.2,0.0,0.5,61.7,7.0,0.1,0.7,80.9,4.4,0.1,1.0,74.4,7.3,0.7,0.4,55.1,6.7,7.8,5.5,8.4,7.1,68.025,Reprovado
751,14,6,7.8,0.6,0.6,51.2,4.7,0.3,0.0,88.5,7.8,0.6,0.1,78.9,3.1,1.0,0.0,67.4,9.0,5.0,8.5,4.1,6.65,71.5,Reprovado
752,11,6,6.0,0.9,0.2,91.7,5.2,0.4,0.5,55.2,3.3,0.2,0.9,84.5,6.0,0.1,0.1,76.9,7.1000000000000005,6.1000000000000005,4.4,6.199999999999999,5.95,77.075,Recuperação
753,12,8,7.1,0.6,0.7,98.7,6.4,0.9,0.0,98.1,6.0,0.3,0.7,55.3,4.8,0.0,0.2,90.6,8.399999999999999,7.300000000000001,7.0,5.0,6.925,85.67500000000001,Recuperação
754,12,9,7.4,0.9,0.4,56.8,5.5,0.6,0.6,94.5,3.3,0.2,0.6,91.1,5.1,0.7,0.1,60.8,8.700000000000001,6.699999999999999,4.1,5.8999999999999995,6.35,75.8,Recuperação
755,12,9,4.1,0.7,0.4,61.6,7.3,0.8,0.9,63.5,7.5,1.0,0.6,71.8,7.2,0.8,0.7,90.1,5.2,9.0,9.1,8.7,7.999999999999999,71.75,Reprovado
756,12,6,4.1,0.1,0.6,93.4,7.3,0.7,1.0,91.1,5.6,0.9,0.8,53.6,4.5,0.8,0.8,70.0,4.799999999999999,9.0,7.3,6.1,6.799999999999999,77.025,Recuperação
757,12,7,6.1,0.9,0.9,96.3,3.0,0.1,0.5,75.9,6.3,0.2,0.1,89.3,7.7,0.7,0.4,59.4,7.9,3.6,6.6,8.8,6.7250000000000005,80.225,Recuperação
758,13,8,5.1,0.1,0.1,71.0,6.9,0.7,0.5,73.1,7.2,0.3,0.5,68.8,3.9,1.0,0.9,87.9,5.299999999999999,8.100000000000001,8.0,5.800000000000001,6.8,75.19999999999999,Recuperação
759,11,8,7.2,0.5,0.8,52.5,5.3,0.3,0.9,65.7,3.8,0.2,0.7,55.0,6.3,0.5,0.2,54.5,8.5,6.5,4.7,7.0,6.675,56.925,Reprovado
760,13,8,7.5,0.1,0.3,52.0,7.9,0.6,0.7,79.0,3.2,0.5,0.6,81.7,6.4,0.9,0.3,75.7,7.8999999999999995,9.2,4.3,7.6000000000000005,7.25,72.1,Reprovado
761,14,8,4.8,0.0,0.4,78.7,5.4,0.3,0.1,86.5,7.4,0.0,0.8,94.0,4.3,1.0,0.2,53.2,5.2,5.8,8.200000000000001,5.5,6.175000000000001,78.1,Recuperação
762,12,9,4.2,0.4,0.0,69.6,7.9,1.0,0.5,70.5,4.6,0.7,0.1,94.4,4.6,0.8,0.6,67.8,4.6000000000000005,9.4,5.3999999999999995,5.999999999999999,6.35,75.575,Recuperação
763,11,9,6.9,0.3,0.3,51.4,6.8,0.3,0.2,81.5,3.6,0.5,0.7,97.9,7.2,0.3,0.4,80.1,7.5,7.3,4.8,7.9,6.875,77.725,Recuperação
764,12,7,4.4,0.5,0.5,79.2,4.2,0.3,0.5,85.0,5.3,0.9,0.5,93.4,6.8,0.2,0.6,77.8,5.4,5.0,6.7,7.6,6.175000000000001,83.85000000000001,Recuperação
765,11,8,7.1,0.6,0.1,50.6,5.7,0.9,0.5,85.6,6.0,0.2,0.4,50.1,4.6,0.5,0.8,70.2,7.799999999999999,7.1000000000000005,6.6000000000000005,5.8999999999999995,6.85,64.125,Reprovado
766,13,8,5.1,0.0,0.5,89.4,8.0,0.0,0.6,52.6,3.2,0.8,0.3,69.0,5.7,0.5,0.5,71.5,5.6,8.6,4.3,6.7,6.3,70.625,Reprovado
767,11,6,6.3,0.1,0.9,65.3,7.3,0.7,0.4,93.0,4.4,0.8,0.6,90.9,3.3,0.9,0.6,61.3,7.3,8.4,5.8,4.8,6.575,77.625,Recuperação
768,14,9,3.5,0.6,0.1,52.0,3.5,0.7,0.2,72.9,3.2,0.1,0.9,68.3,4.0,0.1,0.9,72.8,4.199999999999999,4.4,4.2,5.0,4.45,66.5,Reprovado
769,14,8,6.1,0.3,0.8,79.4,6.5,0.8,0.5,63.1,5.1,0.4,0.5,80.1,5.4,0.3,0.3,97.7,7.199999999999999,7.8,6.0,6.0,6.75,80.075,Recuperação
770,11,7,5.3,0.7,0.4,69.9,4.7,1.0,0.8,62.1,7.5,0.2,0.8,80.3,3.4,0.8,0.4,92.5,6.4,6.5,8.5,4.6000000000000005,6.5,76.2,Recuperação
771,11,7,5.9,0.7,0.7,98.7,3.0,1.0,0.7,74.2,7.9,0.3,0.4,68.3,7.2,0.1,0.7,57.3,7.300000000000001,4.7,8.600000000000001,8.0,7.15,74.625,Reprovado
